ID,location,profile_HWD,household_size,heater_type,has_solar,control_type,tariff_type,new_system,old_heater,ID,net_present_cost,payback_period,LCOHW,capital_cost,annual_energy_cost,daily_supply_cost,oandm_cost,others_cost,rebates,disconnection_costs,solar_ratio_real,annual_fit_opp_cost,emissions_total,annual_energy_consumption
17404,5270,2,4,solar_thermal,FALSE,GS,tou,TRUE,none,17404,13485.59525,,0.515795504,6740,879.832926,0,200,,0,0,0.16671893,0,0.450670432,1820.52
17405,5270,2,4,gas_instant,FALSE,GS,gas,TRUE,none,17405,8338.069289,,0.327901651,1322,575.7963313,347.334,200,,0,0,0,0,0.535623019,3789.189034
17406,5270,2,4,gas_storage,FALSE,GS,gas,TRUE,none,17406,12068.92611,,0.442271531,1885,1082.90593,347.334,200,,0,0,0,0,1.084891979,5150.472222
17407,5270,2,4,standard_heat_pump,FALSE,GS,flat,TRUE,none,17407,10440.71592,,0.382602754,2299,1103.323516,0,200,,0,0,0,0,0.543142311,2394.884993
17408,5270,2,4,standard_heat_pump,FALSE,GS,tou,TRUE,none,17408,10435.50355,,0.382411746,2299,1102.489123,0,200,,0,0,0,0,0.543142311,2394.884993
17409,5270,2,4,standard_heat_pump,FALSE,CL1,CL,TRUE,none,17409,6433.259037,,0.236065645,2299,461.8109843,0,200,,0,0,0,0,0.383426535,1903.590207
17410,5270,2,4,standard_heat_pump,FALSE,CL2,CL,TRUE,none,17410,7015.855502,,0.257098435,2299,555.072857,0,200,,0,0,0,0,0.456321582,2288.016723
17411,5270,2,4,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,17411,9271.717506,,0.340177569,2299,916.1905905,0,200,,0,0,0,0,0.404059633,1898.615155
17412,5270,2,4,standard_heat_pump,FALSE,CL3,CL,TRUE,none,17412,6902.15707,,0.252932369,2299,536.872045,0,200,,0,0,0,0,0.407237519,2212.992766
17413,5270,2,4,standard_heat_pump,TRUE,GS,flat,TRUE,none,17413,7721.099121,,0.282941688,2299,667.9680504,0,200,,0,0,0.394585504,42.52441059,0.543142311,2394.884993
17414,5270,2,4,standard_heat_pump,TRUE,GS,tou,TRUE,none,17414,8217.361181,,0.301127341,2299,747.4095366,0,200,,0,0,0.394585504,42.52441059,0.543142311,2394.884993
17415,5270,2,4,standard_heat_pump,TRUE,CL1,CL,TRUE,none,17415,6430.756987,,0.235973834,2299,461.4104568,0,200,,0,0,0.000867297,0.121016762,0.383426535,1903.590207
17416,5270,2,4,standard_heat_pump,TRUE,CL2,CL,TRUE,none,17416,5773.53272,,0.21157309,2299,356.2021873,0,200,,0,0,0.358278498,60.08746945,0.456321582,2288.016723
17417,5270,2,4,standard_heat_pump,TRUE,CL3,CL,TRUE,none,17417,5822.751042,,0.213377093,2299,364.0810419,0,200,,0,0,0.321847644,52.20766909,0.407237519,2212.992766
17418,5270,2,4,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,17418,4420.047571,,0.161974115,2299,139.5366784,0,200,,0,0,0.825359918,64.41427578,0.280050839,1734.308052
17419,5270,2,4,premium_heat_pump,FALSE,GS,flat,TRUE,none,17419,10909.38112,,0.399776851,5467,671.2147868,0,200,,0,0,0,0,0.337476039,1456.945489
17420,5270,2,4,premium_heat_pump,FALSE,GS,tou,TRUE,none,17420,11076.8113,,0.40591237,5467,698.0169612,0,200,,0,0,0,0,0.337476039,1456.945489
17421,5270,2,4,premium_heat_pump,FALSE,CL1,CL,TRUE,none,17421,8513.398036,,0.312003983,5467,287.6665116,0,200,,0,0,0,0,0.244396716,1185.764681
17422,5270,2,4,premium_heat_pump,FALSE,CL2,CL,TRUE,none,17422,8824.781086,,0.323386955,5467,337.5126197,0,200,,0,0,0,0,0.282409805,1391.230914
17423,5270,2,4,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,17423,10693.56118,,0.39189978,5467,636.6663941,0,200,,0,0,0,0,0.260043046,1182.670964
17424,5270,2,4,premium_heat_pump,FALSE,CL3,CL,TRUE,none,17424,8777.800483,,0.321665972,5467,329.9919784,0,200,,0,0,0,0,0.252908758,1360.230744
17425,5270,2,4,premium_heat_pump,TRUE,GS,flat,TRUE,none,17425,9184.81867,,0.336579852,5467,395.1473314,0,200,,0,0,0.411295253,26.96556435,0.337476039,1456.945489
17426,5270,2,4,premium_heat_pump,TRUE,GS,tou,TRUE,none,17426,9506.975734,,0.348385374,5467,446.7181406,0,200,,0,0,0.411295253,26.96556435,0.337476039,1456.945489
17427,5270,2,4,premium_heat_pump,TRUE,CL1,CL,TRUE,none,17427,8513.372135,,0.312003034,5467,287.6623654,0,200,,0,0,1.44E-05,0.001252761,0.244396716,1185.764681
17428,5270,2,4,premium_heat_pump,TRUE,CL2,CL,TRUE,none,17428,8076.115872,,0.295951876,5467,217.66651,0,200,,0,0,0.355086307,36.21071657,0.282409805,1391.230914
17429,5270,2,4,premium_heat_pump,TRUE,CL3,CL,TRUE,none,17429,8100.238257,,0.296836436,5467,221.5280143,0,200,,0,0,0.328686669,32.77167588,0.252908758,1360.230744
17430,5270,2,4,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,17430,7219.02084,,0.264543343,5467,80.46298654,0,200,,0,0,0.839930112,41.24050345,0.182234182,1091.109391
17431,5270,2,5,resistive,FALSE,GS,flat,TRUE,none,17431,17000.13352,,0.498383821,1880,2220.426576,0,200,,0,0,0,0,1.065831885,4819.68
17432,5270,2,5,resistive,FALSE,GS,tou,TRUE,none,17432,17633.70914,,0.516958019,1880,2321.849178,0,200,,0,0,0,0,1.065831885,4819.68
17433,5270,2,5,resistive,FALSE,CL1,CL,TRUE,none,17433,9947.195591,,0.291640277,1880,1091.394324,0,200,,0,0,0,0,0.912179059,4498.74
17434,5270,2,5,resistive,FALSE,CL2,CL,TRUE,none,17434,10367.5636,,0.303939704,1880,1158.686712,0,200,,0,0,0,0,0.99976496,4776.12
17435,5270,2,5,resistive,FALSE,timer_OP,tou,TRUE,none,17435,17862.49442,,0.52368431,1880,2358.473058,0,200,,0,0,0,0,0.978342175,4534.92
17436,5270,2,5,resistive,FALSE,CL3,CL,TRUE,none,17436,10257.3568,,0.30070867,1880,1141.04484,0,200,,0,0,0,0,0.849134558,4703.4
17437,5270,2,5,resistive,TRUE,GS,flat,TRUE,none,17437,13842.77743,,0.405821302,1880,1714.997932,0,200,,0,0,0.227626822,49.36897979,1.065831885,4819.68
17438,5270,2,5,resistive,TRUE,GS,tou,TRUE,none,17438,14719.76185,,0.431531385,1880,1855.385342,0,200,,0,0,0.227626822,49.36897979,1.065831885,4819.68
17439,5270,2,5,resistive,TRUE,CL1,CL,TRUE,none,17439,9946.189275,,0.291610773,1880,1091.233233,0,200,,0,0,0.000147601,0.048672512,0.912179059,4498.74
17440,5270,2,5,resistive,TRUE,CL2,CL,TRUE,none,17440,8884.569145,,0.260463637,1880,921.2893915,0,200,,0,0,0.204884822,71.72804448,0.99976496,4776.12
17441,5270,2,5,resistive,TRUE,CL3,CL,TRUE,none,17441,8495.192546,,0.249048376,1880,858.9580988,0,200,,0,0,0.247217928,85.23066005,0.849134558,4703.4
17442,5270,2,5,resistive,TRUE,timer_SS,flat,TRUE,none,17442,9460.175749,,0.277337957,1880,1013.432329,0,200,,0,0,0.515753702,105.430217,0.735271185,4542.66
17443,5270,2,5,resistive,TRUE,diverter,tou,TRUE,none,17443,11137.23678,,0.326509417,2980,1105.808091,0,200,,0,0,0.492458706,104.2843286,0.89228206,4705.835221
17444,5270,2,5,resistive,TRUE,diverter,CL,TRUE,none,17444,7848.99449,,0.230108299,2980,579.427222,0,200,,0,0,0.492458706,169.8675842,0.89228206,4705.835221
17445,5270,2,5,solar_thermal,FALSE,GS,flat,TRUE,none,17445,14050.71804,,0.427797882,7160,903.06414,0,200,,0,0,0.156356944,0,0.505026752,1960.2
17446,5270,2,5,solar_thermal,FALSE,GS,tou,TRUE,none,17446,14571.0339,,0.443639779,7160,986.356152,0,200,,0,0,0.156356944,0,0.505026752,1960.2
17447,5270,2,5,gas_instant,FALSE,GS,gas,TRUE,none,17447,9225.79517,,0.29024978,1322,717.9032321,347.334,200,,0,0,0,0,0.669528774,4736.486292
17448,5270,2,5,gas_storage,FALSE,GS,gas,TRUE,none,17448,12837.50959,,0.37634927,1885,1205.94055,347.334,200,,0,0,0,0,1.272290763,6040.138889
17449,5270,2,5,standard_heat_pump,FALSE,GS,flat,TRUE,none,17449,11480.12301,,0.336553746,2299,1269.711502,0,200,,0,0,0,0,0.634279048,2756.048409
17450,5270,2,5,standard_heat_pump,FALSE,GS,tou,TRUE,none,17450,11698.81998,,0.342965113,2299,1304.720449,0,200,,0,0,0,0,0.634279048,2756.048409
17451,5270,2,5,standard_heat_pump,FALSE,CL1,CL,TRUE,none,17451,6734.494872,,0.199970421,2299,510.0327291,0,200,,0,0,0,0,0.421531958,2102.360796
17452,5270,2,5,standard_heat_pump,FALSE,CL2,CL,TRUE,none,17452,7486.008313,,0.219461804,2299,630.3347822,0,200,,0,0,0,0,0.519031199,2598.247247
17453,5270,2,5,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,17453,9665.27425,,0.286816028,2299,979.1910396,0,200,,0,0,0,0,0.441540916,2100.549287
17454,5270,2,5,standard_heat_pump,FALSE,CL3,CL,TRUE,none,17454,7298.007063,,0.213950705,2299,600.2395967,0,200,,0,0,0,0,0.454375939,2474.194546
17455,5270,2,5,standard_heat_pump,TRUE,GS,flat,TRUE,none,17455,8332.545691,,0.244278695,2299,765.8482395,0,200,,0,0,0.396832872,49.21607728,0.634279048,2756.048409
17456,5270,2,5,standard_heat_pump,TRUE,GS,tou,TRUE,none,17456,8972.639442,,0.26304382,2299,868.314261,0,200,,0,0,0.396832872,49.21607728,0.634279048,2756.048409
17457,5270,2,5,standard_heat_pump,TRUE,CL1,CL,TRUE,none,17457,6723.165204,,0.199634004,2299,508.2190791,0,200,,0,0,0.003555948,0.547982466,0.421531958,2102.360796
17458,5270,2,5,standard_heat_pump,TRUE,CL2,CL,TRUE,none,17458,6066.682596,,0.177852475,2299,403.1295342,0,200,,0,0,0.360451707,68.64857657,0.519031199,2598.247247
17459,5270,2,5,standard_heat_pump,TRUE,CL3,CL,TRUE,none,17459,6074.960694,,0.178095487,2299,404.4546898,0,200,,0,0,0.326177926,59.15512646,0.454375939,2474.194546
17460,5270,2,5,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,17460,4521.975654,,0.13256786,2299,155.8532963,0,200,,0,0,0.825505305,72.01914029,0.310245089,1938.722054
17461,5270,2,5,premium_heat_pump,FALSE,GS,flat,TRUE,none,17461,12127.38811,,0.355529486,5750,820.8904339,0,200,,0,0,0,0,0.398057961,1781.832937
17462,5270,2,5,premium_heat_pump,FALSE,GS,tou,TRUE,none,17462,11992.08763,,0.351562984,5750,799.231573,0,200,,0,0,0,0,0.398057961,1781.832937
17463,5270,2,5,premium_heat_pump,FALSE,CL1,CL,TRUE,none,17463,9265.459113,,0.271638913,5750,362.7536724,0,200,,0,0,0,0,0.303994924,1495.274824
17464,5270,2,5,premium_heat_pump,FALSE,CL2,CL,TRUE,none,17464,9622.800273,,0.282104863,5750,419.9567414,0,200,,0,0,0,0,0.345014023,1731.066535
17465,5270,2,5,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,17465,11727.93705,,0.343830639,5750,756.9464246,0,200,,0,0,0,0,0.322283516,1490.430862
17466,5270,2,5,premium_heat_pump,FALSE,CL3,CL,TRUE,none,17466,9570.698752,,0.280577842,5750,411.6163451,0,200,,0,0,0,0,0.313858593,1696.687325
17467,5270,2,5,premium_heat_pump,TRUE,GS,flat,TRUE,none,17467,10043.81328,,0.294446895,5750,487.3523804,0,200,,0,0,0.406312511,32.57914567,0.398057961,1781.832937
17468,5270,2,5,premium_heat_pump,TRUE,GS,tou,TRUE,none,17468,10385.00331,,0.304449305,5750,541.9699816,0,200,,0,0,0.406312511,32.57914567,0.398057961,1781.832937
17469,5270,2,5,premium_heat_pump,TRUE,CL1,CL,TRUE,none,17469,9264.322384,,0.271605587,5750,362.5717052,0,200,,0,0,0.000501628,0.054980205,0.303994924,1495.274824
17470,5270,2,5,premium_heat_pump,TRUE,CL2,CL,TRUE,none,17470,8708.611627,,0.255304238,5750,273.6136887,0,200,,0,0,0.348471731,44.21659422,0.345014023,1731.066535
17471,5270,2,5,premium_heat_pump,TRUE,CL3,CL,TRUE,none,17471,8792.067509,,0.257751225,5750,286.9732822,0,200,,0,0,0.302813687,37.66008455,0.313858593,1696.687325
17472,5270,2,5,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,17472,7613.212372,,0.223191094,5750,98.26249468,0,200,,0,0,0.84350423,51.73289109,0.223211918,1362.90935
17473,5270,3,2,resistive,FALSE,GS,flat,TRUE,none,17473,8621.159854,,0.631852511,1100,1003.985082,0,200,,0,0,0,0,0.461087516,2179.26
17474,5270,3,2,resistive,FALSE,GS,tou,TRUE,none,17474,8805.580466,,0.645368862,1100,1033.50708,0,200,,0,0,0,0,0.461087516,2179.26
17475,5270,3,2,resistive,FALSE,CL1,CL,TRUE,none,17475,5363.697151,,0.393233046,1100,482.5314,0,200,,0,0,0,0,0.418203891,1989
17476,5270,3,2,resistive,FALSE,CL2,CL,TRUE,none,17476,5623.392376,,0.412143421,1100,524.103336,0,200,,0,0,0,0,0.448129203,2160.36
17477,5270,3,2,resistive,FALSE,timer_OP,tou,TRUE,none,17477,9129.144435,,0.669111819,1100,1085.303106,0,200,,0,0,0,0,0.446552522,2028.42
17478,5270,3,2,resistive,FALSE,CL3,CL,TRUE,none,17478,5557.650202,,0.407325447,1100,513.579348,0,200,,0,0,0,0,0.379901917,2116.98
17479,5270,3,2,resistive,TRUE,GS,flat,TRUE,none,17479,7046.974681,,0.516479073,1100,751.9899773,0,200,,0,0,0.25099487,24.61423857,0.461087516,2179.26
17480,5270,3,2,resistive,TRUE,GS,tou,TRUE,none,17480,7382.448238,,0.541066229,1100,805.6924868,0,200,,0,0,0.25099487,24.61423857,0.461087516,2179.26
17481,5270,3,2,resistive,TRUE,CL1,CL,TRUE,none,17481,5359.509292,,0.392926018,1100,481.8610087,0,200,,0,0,0.001389322,0.202554323,0.418203891,1989
17482,5270,3,2,resistive,TRUE,CL2,CL,TRUE,none,17482,4894.287278,,0.358706661,1100,407.3884041,0,200,,0,0,0.222694503,35.26465174,0.448129203,2160.36
17483,5270,3,2,resistive,TRUE,CL3,CL,TRUE,none,17483,4691.951297,,0.343877555,1100,374.998519,0,200,,0,0,0.269833336,41.87128923,0.379901917,2116.98
17484,5270,3,2,resistive,TRUE,timer_SS,flat,TRUE,none,17484,5342.108664,,0.391527826,1100,479.0755212,0,200,,0,0,0.490101947,44.978126,0.350466722,2039.4
17485,5270,3,2,resistive,TRUE,diverter,tou,TRUE,none,17485,6152.714226,,0.450938081,2200,432.7493437,0,200,,0,0,0.630193657,60.58128857,0.411494947,2136.249457
17486,5270,3,2,resistive,TRUE,diverter,CL,TRUE,none,17486,4646.616516,,0.340554795,2200,191.6536604,0,200,,0,0,0.630193657,98.68018782,0.411494947,2136.249457
17487,5270,3,2,solar_thermal,FALSE,GS,flat,TRUE,none,17487,9786.787318,,0.735383768,6500,326.147958,0,200,,0,0,0.335150198,0,0.188950183,707.94
17488,5270,3,2,solar_thermal,FALSE,GS,tou,TRUE,none,17488,10017.52844,,0.752721763,6500,363.08493,0,200,,0,0,0.335150198,0,0.188950183,707.94
17489,5270,3,2,gas_instant,FALSE,GS,gas,TRUE,none,17489,6586.719216,,0.505111575,1323,295.2806413,347.334,200,,0,0,0,0,0.274675021,2044.024331
17490,5270,3,2,gas_storage,FALSE,GS,gas,TRUE,none,17490,9596.935752,,0.703368594,1705,716.00478,347.334,200,,0,0,0,0,0.666919202,3166.166667
17491,5270,3,2,standard_heat_pump,FALSE,GS,flat,TRUE,none,17491,8324.913682,,0.610138438,2299,764.6265096,0,200,,0,0,0,0,0.341098659,1659.705903
17492,5270,3,2,standard_heat_pump,FALSE,GS,tou,TRUE,none,17492,8076.315553,,0.591918516,2299,724.8309935,0,200,,0,0,0,0,0.341098659,1659.705903
17493,5270,3,2,standard_heat_pump,FALSE,CL1,CL,TRUE,none,17493,5795.928217,,0.424788642,2299,359.787252,0,200,,0,0,0,0,0.304300979,1483.047205
17494,5270,3,2,standard_heat_pump,FALSE,CL2,CL,TRUE,none,17494,6047.372068,,0.443216074,2299,400.0383105,0,200,,0,0,0,0,0.330476854,1648.962533
17495,5270,3,2,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,17495,8409.912217,,0.616369517,2299,778.2330505,0,200,,0,0,0,0,0.324887596,1483.167228
17496,5270,3,2,standard_heat_pump,FALSE,CL3,CL,TRUE,none,17496,5982.358269,,0.438451544,2299,389.6309204,0,200,,0,0,0,0,0.297916304,1606.063151
17497,5270,3,2,standard_heat_pump,TRUE,GS,flat,TRUE,none,17497,6564.163036,,0.481091857,2299,482.7660584,0,200,,0,0,0.368625005,27.53140939,0.341098659,1659.705903
17498,5270,3,2,standard_heat_pump,TRUE,GS,tou,TRUE,none,17498,6666.683603,,0.488605657,2299,499.177521,0,200,,0,0,0.368625005,27.53140939,0.341098659,1659.705903
17499,5270,3,2,standard_heat_pump,TRUE,CL1,CL,TRUE,none,17499,5795.928217,,0.424788642,2299,359.787252,0,200,,0,0,0,0,0.304300979,1483.047205
17500,5270,3,2,standard_heat_pump,TRUE,CL2,CL,TRUE,none,17500,5351.567805,,0.392220099,2299,288.6541664,0,200,,0,0,0.278433693,33.65398911,0.330476854,1648.962533
17501,5270,3,2,standard_heat_pump,TRUE,CL3,CL,TRUE,none,17501,5437.440266,,0.398514093,2299,302.400605,0,200,,0,0,0.223879345,26.35606809,0.297916304,1606.063151
17502,5270,3,2,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,17502,4273.561633,,0.313211802,2299,116.087252,0,200,,0,0,0.812040768,48.98837166,0.222662201,1340.610625
17503,5270,3,2,premium_heat_pump,FALSE,GS,flat,TRUE,none,17503,9161.991646,,0.671486357,5263,424.1494487,0,200,,0,0,0,0,0.194981231,920.66301
17504,5270,3,2,premium_heat_pump,FALSE,GS,tou,TRUE,none,17504,9107.916579,,0.667523172,5263,415.4931278,0,200,,0,0,0,0,0.194981231,920.66301
17505,5270,3,2,premium_heat_pump,FALSE,CL1,CL,TRUE,none,17505,7735.566283,,0.566946025,5263,195.8076915,0,200,,0,0,0,0,0.16980353,807.1215645
17506,5270,3,2,premium_heat_pump,FALSE,CL2,CL,TRUE,none,17506,7893.664181,,0.578530488,5263,221.115957,0,200,,0,0,0,0,0.184179421,911.4425269
17507,5270,3,2,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,17507,9287.581509,,0.680694033,5263,444.2538374,0,200,,0,0,0,0,0.1814272,808.1266775
17508,5270,3,2,premium_heat_pump,FALSE,CL3,CL,TRUE,none,17508,7860.218462,,0.576080187,5263,215.761976,0,200,,0,0,0,0,0.166675133,889.3733555
17509,5270,3,2,premium_heat_pump,TRUE,GS,flat,TRUE,none,17509,8087.279754,,0.592720254,5263,252.1098817,0,200,,0,0,0.405610729,16.80438575,0.194981231,920.66301
17510,5270,3,2,premium_heat_pump,TRUE,GS,tou,TRUE,none,17510,8172.597509,,0.59897323,5263,265.767523,0,200,,0,0,0.405610729,16.80438575,0.194981231,920.66301
17511,5270,3,2,premium_heat_pump,TRUE,CL1,CL,TRUE,none,17511,7735.566283,,0.566946025,5263,195.8076915,0,200,,0,0,0,0,0.16980353,807.1215645
17512,5270,3,2,premium_heat_pump,TRUE,CL2,CL,TRUE,none,17512,7432.410816,,0.544725005,5263,147.2786525,0,200,,0,0,0.33393024,22.30945763,0.184179421,911.4425269
17513,5270,3,2,premium_heat_pump,TRUE,CL3,CL,TRUE,none,17513,7453.046128,,0.546238279,5263,150.5819473,0,200,,0,0,0.302092287,19.69371849,0.166675133,889.3733555
17514,5270,3,2,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,17514,6903.444024,,0.50595632,5263,62.60180233,0,200,,0,0,0.816572802,27.22151649,0.129954551,740.8066831
17515,5270,3,3,resistive,FALSE,GS,flat,TRUE,none,17515,11208.37657,,0.547648596,1210,1400.537214,0,200,,0,0,0,0,0.642518571,3040.02
17516,5270,3,3,resistive,FALSE,GS,tou,TRUE,none,17516,11432.89482,,0.558618704,1210,1436.47803,0,200,,0,0,0,0,0.642518571,3040.02
17517,5270,3,3,resistive,FALSE,CL1,CL,TRUE,none,17517,6732.346065,,0.328957742,1210,684.015552,0,200,,0,0,0,0,0.586012782,2819.52
17518,5270,3,3,resistive,FALSE,CL2,CL,TRUE,none,17518,7032.141287,,0.34359502,1210,732.006684,0,200,,0,0,0,0,0.625073067,3017.34
17519,5270,3,3,resistive,FALSE,timer_OP,tou,TRUE,none,17519,12280.17294,,0.6000275,1210,1572.110064,0,200,,0,0,0,0,0.631676935,2860.56
17520,5270,3,3,resistive,FALSE,CL3,CL,TRUE,none,17520,6959.306597,,0.340036185,1210,720.347328,0,200,,0,0,0,0,0.53202173,2969.28
17521,5270,3,3,resistive,TRUE,GS,flat,TRUE,none,17521,9006.702598,,0.440073368,1210,1048.093884,0,200,,0,0,0.251648672,34.42576478,0.642518571,3040.02
17522,5270,3,3,resistive,TRUE,GS,tou,TRUE,none,17522,9462.727642,,0.46235505,1210,1121.094241,0,200,,0,0,0.251648672,34.42576478,0.642518571,3040.02
17523,5270,3,3,resistive,TRUE,CL1,CL,TRUE,none,17523,6729.643847,,0.328825705,1210,683.5829818,0,200,,0,0,0.000632398,0.130698246,0.586012782,2819.52
17524,5270,3,3,resistive,TRUE,CL2,CL,TRUE,none,17524,6013.589389,,0.293827909,1210,568.9571923,0,200,,0,0,0.222743173,49.26433529,0.625073067,3017.34
17525,5270,3,3,resistive,TRUE,CL3,CL,TRUE,none,17525,5762.89603,,0.281578797,1210,528.8262724,0,200,,0,0,0.265873209,57.86683171,0.53202173,2969.28
17526,5270,3,3,resistive,TRUE,timer_SS,flat,TRUE,none,17526,6594.25004,,0.322199036,1210,661.9091804,0,200,,0,0,0.500035965,64.66290087,0.48198004,2873.7
17527,5270,3,3,resistive,TRUE,diverter,tou,TRUE,none,17527,7598.082095,,0.371247917,2310,646.5146439,0,200,,0,0,0.595400003,80.04599179,0.568825639,2987.571057
17528,5270,3,3,resistive,TRUE,diverter,CL,TRUE,none,17528,5391.26436,,0.263421168,2310,293.2479027,0,200,,0,0,0.595400003,130.3860266,0.568825639,2987.571057
17529,5270,3,3,solar_thermal,FALSE,GS,flat,TRUE,none,17529,11149.20471,,0.565521265,6500,544.243338,0,200,,0,0,0.233771812,0,0.298042557,1181.34
17530,5270,3,3,solar_thermal,FALSE,GS,tou,TRUE,none,17530,11339.05637,,0.575151113,6500,574.634736,0,200,,0,0,0.233771812,0,0.298042557,1181.34
17531,5270,3,3,gas_instant,FALSE,GS,gas,TRUE,none,17531,7509.01175,,0.38389256,1323,442.9209619,347.334,200,,0,0,0,0,0.412012531,3066.036496
17532,5270,3,3,gas_storage,FALSE,GS,gas,TRUE,none,17532,10786.02559,,0.527012037,1705,906.353935,347.334,200,,0,0,0,0,0.86304489,4097.263889
17533,5270,3,3,standard_heat_pump,FALSE,GS,flat,TRUE,none,17533,9445.41221,,0.46150689,2299,943.9955883,0,200,,0,0,0,0,0.442367139,2049.046209
17534,5270,3,3,standard_heat_pump,FALSE,GS,tou,TRUE,none,17534,9288.742682,,0.45385195,2299,918.9159757,0,200,,0,0,0,0,0.442367139,2049.046209
17535,5270,3,3,standard_heat_pump,FALSE,CL1,CL,TRUE,none,17535,6120.463159,,0.299049423,2299,411.7387111,0,200,,0,0,0,0,0.344683862,1697.191719
17536,5270,3,3,standard_heat_pump,FALSE,CL2,CL,TRUE,none,17536,6582.534809,,0.321625562,2299,485.7070064,0,200,,0,0,0,0,0.391195246,2002.089886
17537,5270,3,3,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,17537,8886.268882,,0.434188121,2299,854.4880869,0,200,,0,0,0,0,0.367385517,1701.362126
17538,5270,3,3,standard_heat_pump,FALSE,CL3,CL,TRUE,none,17538,6498.937122,,0.317541294,2299,472.3247131,0,200,,0,0,0,0,0.35540113,1946.927919
17539,5270,3,3,standard_heat_pump,TRUE,GS,flat,TRUE,none,17539,7059.2399,,0.344917488,2299,562.0178187,0,200,,0,0,0.404639359,37.31061348,0.442367139,2049.046209
17540,5270,3,3,standard_heat_pump,TRUE,GS,tou,TRUE,none,17540,7321.90222,,0.357751281,2299,604.0647266,0,200,,0,0,0.404639359,37.31061348,0.442367139,2049.046209
17541,5270,3,3,standard_heat_pump,TRUE,CL1,CL,TRUE,none,17541,6120.436953,,0.299048143,2299,411.7345161,0,200,,0,0,1.02E-05,0.001267498,0.344683862,1697.191719
17542,5270,3,3,standard_heat_pump,TRUE,CL2,CL,TRUE,none,17542,5514.030554,,0.269417971,2299,314.6611561,0,200,,0,0,0.352158499,51.68038263,0.391195246,2002.089886
17543,5270,3,3,standard_heat_pump,TRUE,CL3,CL,TRUE,none,17543,5573.954452,,0.272346181,2299,324.2537561,0,200,,0,0,0.313493986,44.73866919,0.35540113,1946.927919
17544,5270,3,3,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,17544,4352.945338,,0.212686597,2299,128.7949724,0,200,,0,0,0.819861922,57.25697546,0.253617431,1551.94088
17545,5270,3,3,premium_heat_pump,FALSE,GS,flat,TRUE,none,17545,9849.535252,,0.481251081,5263,534.2112292,0,200,,0,0,0,0,0.257194246,1159.564205
17546,5270,3,3,premium_heat_pump,FALSE,GS,tou,TRUE,none,17546,9948.576044,,0.486090242,5263,550.0656504,0,200,,0,0,0,0,0.257194246,1159.564205
17547,5270,3,3,premium_heat_pump,FALSE,CL1,CL,TRUE,none,17547,7930.924147,,0.387513524,5263,227.0805216,0,200,,0,0,0,0,0.195428302,936.0285307
17548,5270,3,3,premium_heat_pump,FALSE,CL2,CL,TRUE,none,17548,8213.414191,,0.401309847,5263,272.3014457,0,200,,0,0,0,0,0.233517423,1122.429702
17549,5270,3,3,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,17549,9728.618795,,0.475348417,5263,514.8549579,0,200,,0,0,0,0,0.208746156,937.8651589
17550,5270,3,3,premium_heat_pump,FALSE,CL3,CL,TRUE,none,17550,8153.524068,,0.398384503,5263,262.7142521,0,200,,0,0,0,0,0.200792853,1082.911179
17551,5270,3,3,premium_heat_pump,TRUE,GS,flat,TRUE,none,17551,8437.990271,,0.412282594,5263,308.2515192,0,200,,0,0,0.422978211,22.07116768,0.257194246,1159.564205
17552,5270,3,3,premium_heat_pump,TRUE,GS,tou,TRUE,none,17552,8636.250112,,0.421969626,5263,339.9888969,0,200,,0,0,0.422978211,22.07116768,0.257194246,1159.564205
17553,5270,3,3,premium_heat_pump,TRUE,CL1,CL,TRUE,none,17553,7930.924147,,0.387513524,5263,227.0805216,0,200,,0,0,0,0,0.195428302,936.0285307
17554,5270,3,3,premium_heat_pump,TRUE,CL2,CL,TRUE,none,17554,7590.74682,,0.370886135,5263,172.625034,0,200,,0,0,0.366051717,30.1165745,0.233517423,1122.429702
17555,5270,3,3,premium_heat_pump,TRUE,CL3,CL,TRUE,none,17555,7574.435637,,0.370090006,5263,170.0139446,0,200,,0,0,0.352856028,28.00879036,0.200792853,1082.911179
17556,5270,3,3,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,17556,6933.436595,,0.338769722,5263,67.40300435,0,200,,0,0,0.830306696,32.21420292,0.147677253,862.1768074
17557,5270,3,4,resistive,FALSE,GS,flat,TRUE,none,17557,13875.84215,,0.508487046,1350,1805.133168,0,200,,0,0,0,0,0.826043941,3918.24
